"","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","school_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"23","R_1oBkm6L2Hbax85iDw",7762845,"new_entry","original","NA",NA,"In Palestine as of March 07, """"a field hospital is being equipped near the Rafah crossing in the south of the Gaza Strip, with a capacity of 30 beds, as a first stage, and an intensive care department, and trained medical equipment and competencies.""""",2020-03-07,2020-03-07,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Temporary Medical Centers",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Gaza",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",50.2331388059184,48.8396291606341,46.7890280183218,51,"https://www.aa.com.tr/ar/%D8%A7%D9%84%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/%D8%BA%D8%B2%D8%A9-%D8%AA%D8%AA%D8%AE%D8%B0-%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1-%D9%84%D9%85%D9%86%D8%B9-%D8%AF%D8%AE%D9%88%D9%84-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-/1758195",2020-04-04,"2020-04-04 14:43:43"
"24","R_2SDls8YFgEOkVmwDc",1155929,"new_entry","original","NA",NA,"In Ramallah, Palestine, as of March 11, """"a separate special section in the Governorate Health Directorate to diagnose cases of the emerging coronavirus"""" was opened.",2020-03-10,2020-03-10,NA,"Palestine","PSE","PS","Municipal",1,NA,"Ramallah","Health Resources","Public Testing Facilities (e.g. drive-in testing for COVID-19)",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,NA,"Ramallah",NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Not Applicable","Voluntary/Recommended but No Penalties","Ministry/Department of Health",50.5743919058849,48.9778497869931,47.2511478316598,49,"http://site.moh.ps/index/ArticleView/ArticleId/4848/Language/ar",2020-04-04,"2020-04-04 12:04:03"
"25","R_3hFLvZiloGqsodsBh",8945414,"new_entry","correction","NA",NA,"In Ramallah, Palestine, on March 11, 2020 it was announced that a new new Department opens at a major hospital in order to examine and diagnose cases of COVID-19.",2020-03-11,2020-03-11,NA,"Palestine","PSE","PS","National",0,NA,NA,"Health Resources","Hospitals",NA,"","Palestine","One or more countries, but not all countries",NA,NA,NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Not Applicable","Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health,Municipal Government",50.5896269647928,49.0855368322249,47.3002715132132,47,"http://site.moh.ps/index/ArticleView/ArticleId/4848/Language/ar",2020-08-11,"2020-08-11 13:12:02"
"26","R_2s4qiFXDhrU7AsTDx",8183523,"new_entry","correction","NA",NA,"In Palestine, """"the Hamas-run Ministry of Health began on March 15 turning two schools in the southern city of Rafah into quarantine centers where those entering Gaza are placed as a precautionary measure against spreading the coronavirus (...) Speaking to Al-Monitor, Ashraf al-Qidra, a spokesman for the Health Ministry, said there are 15 schools serving as quarantine centers in the Gaza Strip, and the ministry is equipping more schools for those arriving into Gaza.""""",2020-03-15,2020-03-15,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Temporary Quarantine Centers",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Gaza",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",50.8384488352347,49.2580293197496,47.5672325357133,39,"https://www.al-monitor.com/pulse/originals/2020/03/covid-19-gaza-strip-urnwa-schools-clinics-quarantine-centers.html",2020-04-04,"2020-04-04 17:36:09"
"27","R_12JUugnutX6f1fQCh",8788904,"new_entry","original","NA",NA,"As of March 30, in the Gaza Strip, Palestine, """"[w]ork at outpatient clinics, non-emergency surgeries, and visits to inpatients at public hospitals have all been suspended. (...) The MoH has limited public primary healthcare service delivery in the Gaza Strip, to 14 centers distributed across the five governorates, which will be providing essential services only. """"",2020-03-30,2020-03-30,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Other Health Materials",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Gaza",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","Ministry/Department of Health",52.9768264187567,49.8346343960572,47.3468456019657,23,"https://who18.createsend.com/campaigns/reports/viewCampaign.aspx?d=j&c=99FA4938D049E3A8&ID=0F7F4F328EA22F6C2540EF23F30FEDED&temp=False&tx=0&source=Report",2020-04-19,"2020-04-19 14:28:24"
"28","R_yjMNuVCI3ZG1N3XDx",2068022,"new_entry","original","NA",NA,"As of April 12, in the Westbank in Palestine, """"the local authorities established 16 quarantine centres to receive incoming travelers, including workers from Israel, arriving to the West Bank. Additional community-based quarantine centres are in the process of being established in Palestinian refugee camps across the West Bank.""""",2020-04-12,2020-04-12,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Temporary Quarantine Centers",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Westbank",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound",NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",53.9708418992521,50.0401611980138,45.2058249022848,22,"https://who18.createsend.com/campaigns/reports/viewCampaign.aspx?d=j&c=99FA4938D049E3A8&ID=8B6386DE30945DF12540EF23F30FEDED&temp=False&tx=0&source=Report",2020-04-19,"2020-04-19 14:57:04"
"29","R_2febp9FRKb62eiuBd",5416059,"new_entry","original","NA",NA,"As of April 14, in Gaza, Palestine, a new laboratory for testing will be established, with finished assembly and equipment being expected on April 16. The laboratory is expected to conduct as many as 3.000 tests a day.",2020-04-14,2020-04-16,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Health Research Facilities",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Gaza",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","Ministry/Department of Health",55.2101774293514,50.0626535865812,44.5243197851261,22,"https://www.al-monitor.com/pulse/originals/2020/04/gaza-chinese-lab-coronavirus-tests-health-ministry.html",2020-04-19,"2020-04-19 15:07:45"
"30","R_1HkldaI5CI0hcAdDc",3865009,"new_entry","original","NA",NA,"As of April 19, in Palestine: """"In the West Bank, the MoH opened two testing sites: one in Jenin and one in Hebron. This is in addition to the existing testing sites in Ramallah (Central Public Health Laboratory), Bethlehem (Caritas Hospital) and Nablus (Al-Najaf University).""""",2020-04-19,2020-04-19,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Resources","Public Testing Facilities (e.g. drive-in testing for COVID-19)",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,NA,"Jenin; Hebron; Ramallah; Bethlehem; Nablus",NA,"All Residents (Citizen Residents + Foreign Residents)",NA,"Not Applicable","Mandatory (Unspecified/Implied)","Ministry/Department of Health",54.2079124221106,49.8118931864413,43.7291260559209,20,"https://who18.createsend.com/t/ViewEmail/j/2C14C0610A6B4C9C2540EF23F30FEDED/C67FD2F38AC4859C/?tx=0&previewAll=1&print=1&source=PrintPreview&context=BE1559E32AC7F640D744A813E2B67A32",2020-04-19,"2020-04-19 15:13:23"
"31","R_1jm4cz15ZnF6RWvDx",2068022,"update","original","NA","Strengthening","As of April 23, in the Westbank in Palestine, """"the local authorities established 19 quarantine centres to receive incoming travelers, including workers from Israel, arriving to the West Bank. Additional community-based quarantine centres are in the process of being established in Palestinian refugee camps across the area.""""",2020-04-23,2020-04-23,NA,"Palestine","PSE","PS","Provincial",0,NA,NA,"Health Resources","Temporary Quarantine Centers",NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Westbank",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound",NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health",54.8326030033947,49.8402396467474,43.7314180981494,22,"https://who18.createsend.com/campaigns/reports/viewCampaign.aspx?d=j&c=99FA4938D049E3A8&ID=8B6386DE30945DF12540EF23F30FEDED&temp=False&tx=0&source=Report",2020-04-24,"2020-04-24 12:08:32"
"32","R_22PVbtHwG7P855YNA",601025,"new_entry","original","NA",NA,"As of April 02, in the Westbank, Palestine, the Ministry of Health plans to check all the workers coming home from Israel during the week of the Jewish Passover holiday, estimating their number at around 60.000.",2020-04-02,2020-04-02,NA,"Palestine","PSE","PS","Provincial",1,NA,NA,"Health Testing",NA,NA,"","Palestine","One or more geographical or administrative units within one or more countries",NA,"Westbank",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory (Unspecified/Implied)","Ministry/Department of Health",53.6960325145326,49.8296799197919,46.6152312482874,22,"http://english.wafa.ps/page.aspx?id=BznfYEa115628471970aBznfYE",2020-04-19,"2020-04-19 14:46:01"
"33","R_2uxsanMVh2OnHeuBi",1805772,"new_entry","original","NA",NA,"In Palestine, as of May 03, """"Local health authorities have announced some preventive occupational health and safety measures to be applied by workers and the general public"""", including mandatory access to hand sanitizers at facility entrances and regularly disinfecting frequently-touched services.",2020-05-03,2020-05-03,NA,"Palestine","PSE","PS","National",0,NA,NA,"Hygiene","Hygiene measures for commercial areas",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Police",NA,NA,NA,NA,"https://who18.createsend.com/t/ViewEmail/j/2CABFCD9BB8C671B2540EF23F30FEDED/C67FD2F38AC4859C/?tx=0&previewAll=1&print=1&source=PrintPreview&context=BE1559E32AC7F640D744A813E2B67A32",2020-05-09,"2020-05-09 11:29:45"
"34","R_2uxsanMVh2OnHeuBj",1805772,"new_entry","original","NA",NA,"In Palestine, as of May 03, """"Local health authorities have announced some preventive occupational health and safety measures to be applied by workers and the general public"""", including mandatory access to hand sanitizers at facility entrances and regularly disinfecting frequently-touched services.",2020-05-03,2020-05-03,NA,"Palestine","PSE","PS","National",0,NA,NA,"Hygiene","Hygiene measures for public areas",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","Police",NA,NA,NA,NA,"https://who18.createsend.com/t/ViewEmail/j/2CABFCD9BB8C671B2540EF23F30FEDED/C67FD2F38AC4859C/?tx=0&previewAll=1&print=1&source=PrintPreview&context=BE1559E32AC7F640D744A813E2B67A32",2020-05-09,"2020-05-09 11:29:45"
